"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","RearRight|""""|0.0|5.0|50","RearLeft|""""|0.0|5.0|50","FrontLeft|""""|0.0|5.0|50","FrontRight|""""|0.0|5.0|50","Battery|""Volts""|0.0|20.0|1",,"AccelX|""G""|-3.0|3.0|25","AccelY|""G""|-3.0|3.0|25","AccelZ|""G""|-3.0|3.0|25","Yaw|""Deg/Sec""|-120|120|25","Pitch|""Deg/Sec""|-120|120|25","Roll|""Deg/Sec""|-120|120|25","RPM|""RPM""|0|12500|50","TPS|""%""|0.0|100.0|50","InjectorPW|""ms""|0.0|100.0|25","Baro|""kPa""|0|105|1","MAP|""kPa""|0|255|25","AFR|""ratio""|0.0|20.0|25","IAT|""C""|-20|205|25","EngineTemp|""C""|0|200|1","OilPressure|""psi""|0.0|200.0|50","OilTemp|""F""|0|300|1","FuelTemp|""C""|0|1024|1","Latitude|""Degrees""|-180.0|180.0|10","Longitude|""Degrees""|-180.0|180.0|10","Speed|""mph""|0.0|150.0|10","Distance|""mi""|0.0|0.0|10","Altitude|""ft""|0.0|4000.0|10","GPSSats|""""|0|20|10","GPSQual|""""|0|5|10","GPSDOP|""""|0.0|20.0|10","LapCount|""""|0|0|10","LapTime|""Min""|0.0|0.0|10","Sector|""""|0|0|10","SectorTime|""Min""|0.0|0.0|10","PredTime|""Min""|0.0|0.0|10","ElapsedTime|""Min""|0.0|0.0|10","CurrentLap|""""|0|0|10"
14409,1.52977E+12,0.57,1,0.54,0.44,,,0.02,-0.08,-0.94,0,0,-1,4052,0,3.13,,0,22.01,25,,-13.68,,,,,,,,,,,,,,,,,
14429,1.52977E+12,0.57,1,0.54,0.44,,,,,,,,,4052,0,,,,,,,-13.68,,,,,,,,,,,,,,,,,
14449,1.52977E+12,0.57,1,0.54,0.44,,,0.04,-0.06,-1.05,0,0,0,4051,0,3.12,,0,22.01,25,,-13.68,,,40.8466,-96.767357,14.59,0.017,1002.5,5,2,0.2,0,0,-1,0,0,0,0
14469,1.52977E+12,0.57,1,0.53,0.44,,,,,,,,,4051,0,,,,,,,-16.23,,,,,,,,,,,,,,,,,
14489,1.52977E+12,0.57,1,0.54,0.44,,,0.03,-0.06,-0.97,0,0,-1,4115,0,3.13,,0,22.01,25,,-16.23,,,,,,,,,,,,,,,,,
14509,1.52977E+12,0.57,1,0.54,0.44,,,,,,,,,4115,0,,,,,,,-16.23,,,,,,,,,,,,,,,,,
14529,1.52977E+12,0.57,1,0.54,0.44,,,0.08,-0.04,-1.01,0,0,0,4115,0,3.13,,0,22.01,25,,-16.23,,,,,,,,,,,,,,,,,
14549,1.52977E+12,0.57,1.01,0.54,0.43,,,,,,,,,4059,0,,,,,,,-16.23,,,40.846584,-96.767357,12.86,0.017,1016.2,5,2,0.2,0,0,-1,0,0,0,0
14569,1.52977E+12,0.57,1,0.54,0.44,,,0.02,-0.04,-1.02,0,0,0,4059,0,5.36,,0,22.01,25,,-17.05,,,,,,,,,,,,,,,,,
14589,1.52977E+12,0.57,1,0.54,0.44,,,,,,,,,4126,0,,,,,,,-17.05,,,,,,,,,,,,,,,,,
14609,1.52977E+12,0.57,1.01,0.54,0.44,,,0.08,-0.06,-0.95,0,0,0,4126,0,3.11,,9,22.01,25,,-17.05,,,,,,,,,,,,,,,,,
14629,1.52977E+12,0.57,1,0.54,0.44,,,,,,,,,4126,0,,,,,,,-17.05,,,,,,,,,,,,,,,,,
14649,1.52977E+12,0.57,1,0.54,0.44,,,0.05,-0.05,-1.05,0,0,0,4037,0,5.28,,15,22.01,25,,-17.05,,,40.846577,-96.767364,11.39,0.018,1028.1,5,2,0.2,0,0,-1,0,0,0,0
14669,1.52977E+12,0.57,1,0.54,0.44,,,,,,,,,4037,0,,,,,,,-14.98,,,,,,,,,,,,,,,,,
14689,1.52977E+12,0.57,1.01,0.54,0.44,,,0.04,-0.08,-0.96,0,0,0,4012,0,3.05,,15,22.01,25,,-14.98,,,,,,,,,,,,,,,,,
14709,1.52977E+12,0.58,1.01,0.54,0.44,,,,,,,,,4012,0,,,,,,,-14.98,,,,,,,,,,,,,,,,,
14729,1.52977E+12,0.58,1.01,0.55,0.44,,,0.03,-0.06,-1.06,0,0,0,4012,0,3.05,,23,22.01,25,,-14.98,,,,,,,,,,,,,,,,,
14749,1.52977E+12,0.57,1.01,0.54,0.44,,,,,,,,,3970,0,,,,,,,-14.98,,,40.846569,-96.767364,10.59,0.018,1038.2,5,2,0.2,0,0,-1,0,0,0,0
14769,1.52977E+12,0.57,1.01,0.54,0.45,,,-0.03,-0.08,-1.03,0,0,0,3970,0,3.01,,8,22.01,25,,-3.43,,,,,,,,,,,,,,,,,
14789,1.52977E+12,0.58,1.01,0.54,0.44,,,,,,,,,4067,0,,,,,,,-3.43,,,,,,,,,,,,,,,,,
14809,1.52977E+12,0.58,1.02,0.55,0.43,,,0.01,-0.12,-1.01,0,0,-1,4067,0,3.03,,13,22.01,25,,-3.43,,,,,,,,,,,,,,,,,
14829,1.52977E+12,0.58,1.01,0.54,0.44,,,,,,,,,4067,0,,,,,,,-3.43,,,,,,,,,,,,,,,,,
14849,1.52977E+12,0.58,1,0.54,0.44,,,0.01,-0.07,-1.11,0,0,0,4062,0,3.01,,37,22.01,25,,-3.43,,,40.846565,-96.767364,9.21,0.018,1048,5,2,0.2,0,0,-1,0,0,0,0
14869,1.52977E+12,0.58,1.01,0.54,0.44,,,,,,,,,4062,0,,,,,,,-4.1,,,,,,,,,,,,,,,,,
14889,1.52977E+12,0.58,1.01,0.55,0.44,,,-0.02,-0.1,-1.06,0,0,0,4002,0,2.97,,37,22.01,25,,-4.1,,,,,,,,,,,,,,,,,
14909,1.52977E+12,0.58,1.02,0.55,0.43,,,,,,,,,4002,0,,,,,,,-4.1,,,,,,,,,,,,,,,,,
14929,1.52977E+12,0.58,1.02,0.54,0.44,,,0.01,-0.12,-1.02,0,0,-1,4002,0,2.97,,38,22.01,25,,-4.1,,,,,,,,,,,,,,,,,
14949,1.52977E+12,0.58,1.01,0.55,0.44,,,,,,,,,3944,0,,,,,,,-4.1,,,40.846558,-96.767364,8.59,0.019,1055.9,5,2,0.2,0,0,-1,0,0,0,0
14969,1.52977E+12,0.58,1.01,0.55,0.44,,,0.04,0.04,-1.14,0,0,0,3944,0,3.04,,81,22.01,25,,53.6,,,,,,,,,,,,,,,,,
14989,1.52977E+12,0.58,1.02,0.55,0.45,,,,,,,,,4013,0,,,,,,,53.6,,,,,,,,,,,,,,,,,
15009,1.52977E+12,0.58,1.02,0.55,0.44,,,0.04,-0.15,-1.05,0,-1,-1,4013,0,4.45,,75,22.01,25,,53.6,,,,,,,,,,,,,,,,,
15029,1.52977E+12,0.58,1.02,0.55,0.43,,,,,,,,,4013,0,,,,,,,53.6,,,,,,,,,,,,,,,,,
15049,1.52977E+12,0.58,1.02,0.55,0.44,14.18,,0.09,-0.1,-1.05,0,-2,0,4021,0,3.23,70,79,22.01,25,42,53.6,45,22,40.846558,-96.767364,7.48,0.019,1064.2,5,2,0.2,0,0,-1,0,0,0,0
15069,1.52977E+12,0.58,1.01,0.55,0.44,,,,,,,,,4021,0,,,,,,,52.73,,,,,,,,,,,,,,,,,
15089,1.52977E+12,0.58,1.01,0.55,0.44,,,0.07,-0.05,-1.09,0,0,0,4042,0,3.24,,79,22.01,25,,52.73,,,,,,,,,,,,,,,,,
15109,1.52977E+12,0.58,1.02,0.55,0.44,,,,,,,,,4042,0,,,,,,,52.73,,,,,,,,,,,,,,,,,
15129,1.52977E+12,0.58,1.02,0.55,0.44,,,0.06,-0.05,-1.01,0,0,0,4042,0,3.24,,61,22.01,25,,52.73,,,,,,,,,,,,,,,,,
15149,1.52977E+12,0.59,1.01,0.55,0.44,,,,,,,,,4036,0,,,,,,,52.73,,,40.846558,-96.767364,7.06,0.019,1070.6,5,2,0.2,0,0,-1,0,0,0,0
15169,1.52977E+12,0.58,1.02,0.55,0.45,,,0.08,-0.08,-1.02,0,-1,0,4036,0,3.2,,79,22.01,25,,15.72,,,,,,,,,,,,,,,,,
15189,1.52977E+12,0.58,1.02,0.55,0.45,,,,,,,,,4032,0,,,,,,,15.72,,,,,,,,,,,,,,,,,
15209,1.52977E+12,0.58,1.02,0.55,0.44,,,0.02,-0.12,-1.06,0,-1,1,4032,0,3.78,,62,22.01,25,,15.72,,,,,,,,,,,,,,,,,
15229,1.52977E+12,0.58,1.02,0.55,0.45,,,,,,,,,4032,0,,,,,,,15.72,,,,,,,,,,,,,,,,,
15249,1.52977E+12,0.58,1.02,0.55,0.44,,,0.03,-0.1,-0.99,0,0,0,4023,9.7,4.2,,60,22.01,25,,15.72,,,40.846558,-96.767364,6.42,0.019,1075.7,5,2,0.2,0,0,-1,0,0,0,0
15269,1.52977E+12,0.59,1.02,0.55,0.44,,,,,,,,,4023,9.7,,,,,,,43.5,,,,,,,,,,,,,,,,,
15289,1.52977E+12,0.59,1.02,0.55,0.44,,,0.05,-0.03,-1.07,0,0,1,4076,6.1,4.08,,60,22.01,25,,43.5,,,,,,,,,,,,,,,,,
15309,1.52977E+12,0.59,1.03,0.55,0.44,,,,,,,,,4076,6.1,,,,,,,43.5,,,,,,,,,,,,,,,,,
15329,1.52977E+12,0.58,1.02,0.55,0.44,,,0.02,-0.06,-1.08,0,0,0,4076,6.1,4.08,,77,22.01,25,,43.5,,,,,,,,,,,,,,,,,
15349,1.52977E+12,0.59,1.02,0.55,0.44,,,,,,,,,4081,0,,,,,,,43.5,,,40.846558,-96.767364,5.84,0.019,1079.3,5,2,0.2,0,0,-1,0,0,0,0
15369,1.52977E+12,0.59,1.03,0.55,0.45,,,0.06,-0.08,-1.01,0,0,0,4081,0,3.35,,74,22.01,25,,53.27,,,,,,,,,,,,,,,,,
15389,1.52977E+12,0.59,1.03,0.55,0.44,,,,,,,,,4012,2.9,,,,,,,53.27,,,,,,,,,,,,,,,,,
15409,1.52977E+12,0.58,1.03,0.56,0.44,,,0.01,-0.09,-1.01,0,0,0,4012,2.9,3.01,,73,22.01,25,,53.27,,,,,,,,,,,,,,,,,
15429,1.52977E+12,0.59,1.03,0.55,0.44,,,,,,,,,4012,2.9,,,,,,,53.27,,,,,,,,,,,,,,,,,
15449,1.52977E+12,0.59,1.03,0.55,0.44,,,0.01,-0.11,-0.96,0,0,0,3964,0,3.06,,72,22.01,25,,53.27,,,40.846558,-96.767364,5.31,0.02,1082.5,5,2,0.2,0,0,-1,0,0,0,0
15469,1.52977E+12,0.59,1.02,0.55,0.44,,,,,,,,,3964,0,,,,,,,51.9,,,,,,,,,,,,,,,,,
15489,1.52977E+12,0.59,1.03,0.56,0.44,,,0.04,-0.07,-0.92,0,1,0,3924,2.4,3.64,,72,22.01,25,,51.9,,,,,,,,,,,,,,,,,
15509,1.52977E+12,0.59,1.03,0.55,0.45,,,,,,,,,3924,2.4,,,,,,,51.9,,,,,,,,,,,,,,,,,
15529,1.52977E+12,0.59,1.03,0.56,0.44,,,0.08,-0.04,-1,0,1,0,3924,2.4,3.64,,72,22.01,25,,51.9,,,,,,,,,,,,,,,,,
15549,1.52977E+12,0.59,1.03,0.56,0.45,,,,,,,,,3830,1.7,,,,,,,51.9,,,40.846558,-96.767364,4.84,0.02,1085.9,5,2,0.2,0,0,-1,0,0,0,0
15569,1.52977E+12,0.59,1.03,0.55,0.45,,,0.08,-0.03,-0.97,0,0,0,3830,1.7,3.17,,63,22.01,25,,49.77,,,,,,,,,,,,,,,,,
15589,1.52977E+12,0.59,1.03,0.55,0.45,,,,,,,,,3781,0,,,,,,,49.77,,,,,,,,,,,,,,,,,
15609,1.52977E+12,0.59,1.04,0.56,0.44,,,0.08,-0.05,-0.95,0,0,0,3781,0,3.61,,71,22.01,25,,49.77,,,,,,,,,,,,,,,,,
15629,1.52977E+12,0.59,1.03,0.55,0.44,,,,,,,,,3781,0,,,,,,,49.77,,,,,,,,,,,,,,,,,
15649,1.52977E+12,0.59,1.02,0.56,0.45,,,0.06,-0.06,-0.95,0,0,0,3748,3.2,3.49,,64,22.01,25,,49.77,,,40.846558,-96.767364,4.42,0.02,1089.1,5,2,0.1,0,0,-1,0,0,0,0
15669,1.52977E+12,0.59,1.03,0.56,0.45,,,,,,,,,3748,3.2,,,,,,,64.6,,,,,,,,,,,,,,,,,
15689,1.52977E+12,0.59,1.03,0.56,0.45,,,0.06,-0.05,-0.95,0,0,-1,3748,7.2,3.64,,64,22.01,25,,64.6,,,,,,,,,,,,,,,,,
15709,1.52977E+12,0.59,1.03,0.56,0.45,,,,,,,,,3748,7.2,,,,,,,64.6,,,,,,,,,,,,,,,,,
15729,1.52977E+12,0.59,1.03,0.55,0.45,,,0.04,-0.06,-1.01,0,0,-1,3748,7.2,3.64,,73,22.01,25,,64.6,,,,,,,,,,,,,,,,,
15749,1.52977E+12,0.59,1.04,0.56,0.44,,,,,,,,,3804,10.3,,,,,,,64.6,,,40.846558,-96.767364,3.97,0.02,1092.4,5,2,0.1,0,0,-1,0,0,0,0
15769,1.52977E+12,0.59,1.04,0.56,0.45,,,0.04,-0.08,-1,0,0,-1,3804,10.3,3.81,,76,22.01,25,,51.58,,,,,,,,,,,,,,,,,
15789,1.52977E+12,0.59,1.04,0.56,0.45,,,,,,,,,3827,10.6,,,,,,,51.58,,,,,,,,,,,,,,,,,
15809,1.52977E+12,0.59,1.04,0.56,0.45,,,0.02,-0.09,-1.03,0,0,-1,3827,10.6,3.75,,67,22.01,25,,51.58,,,,,,,,,,,,,,,,,
15829,1.52977E+12,0.6,1.04,0.55,0.45,,,,,,,,,3827,10.6,,,,,,,51.58,,,,,,,,,,,,,,,,,
15849,1.52977E+12,0.59,1.03,0.56,0.45,,,0,-0.09,-1.03,0,0,-1,3829,0,3.92,,78,22.01,25,,51.58,,,40.846558,-96.767364,3.8,0.02,1096,5,2,0.1,0,0,-1,0,0,0,0
15869,1.52977E+12,0.6,1.03,0.56,0.45,,,,,,,,,3829,0,,,,,,,53.63,,,,,,,,,,,,,,,,,
15889,1.52977E+12,0.59,1.04,0.56,0.45,,,0.01,-0.07,-1,0,1,-1,3953,10.6,3.82,,78,22.01,25,,53.63,,,,,,,,,,,,,,,,,
15909,1.52977E+12,0.59,1.04,0.56,0.45,,,,,,,,,3953,10.6,,,,,,,53.63,,,,,,,,,,,,,,,,,
15929,1.52977E+12,0.59,1.04,0.56,0.45,,,0.02,-0.05,-1.06,0,0,-1,3953,10.6,3.82,,78,22.01,25,,53.63,,,,,,,,,,,,,,,,,
15949,1.52977E+12,0.6,1.04,0.56,0.45,,,,,,,,,4055,11,,,,,,,53.63,,,40.846558,-96.767364,3.44,0.02,1100.1,5,2,0.1,0,0,-1,0,0,0,0
15969,1.52977E+12,0.59,1.04,0.56,0.45,,,-0.03,-0.07,-1.02,0,1,-1,4055,11,3.69,,66,22.01,25,,35.95,,,,,,,,,,,,,,,,,
15989,1.52977E+12,0.59,1.04,0.56,0.45,,,,,,,,,4120,0,,,,,,,35.95,,,,,,,,,,,,,,,,,
16009,1.52977E+12,0.6,1.04,0.56,0.45,,,0,-0.03,-1.06,0,1,-1,4120,0,1.4,,79,22.01,25,,35.95,,,,,,,,,,,,,,,,,
16029,1.52977E+12,0.6,1.05,0.56,0.45,,,,,,,,,4120,0,,,,,,,35.95,,,,,,,,,,,,,,,,,
16049,1.52977E+12,0.6,1.04,0.55,0.45,14.31,,-0.04,-0.05,-1.06,0,1,-1,4090,11.2,3.87,70,66,22.01,25,42,35.95,46,22,40.846558,-96.767364,0,0.02,1103,5,2,0.1,0,0,-1,0,0,0,0
16069,1.52977E+12,0.6,1.05,0.56,0.45,,,,,,,,,4090,11.2,,,,,,,55.17,,,,,,,,,,,,,,,,,
16089,1.52977E+12,0.6,1.04,0.56,0.45,,,0.03,-0.04,-1.06,0,0,-1,4108,0,3.09,,66,22.01,25,,55.17,,,,,,,,,,,,,,,,,
16109,1.52977E+12,0.6,1.04,0.56,0.45,,,,,,,,,4108,0,,,,,,,55.17,,,,,,,,,,,,,,,,,
16129,1.52977E+12,0.6,1.04,0.56,0.45,,,-0.01,-0.06,-1.06,0,0,-1,4108,0,3.09,,80,22.01,25,,55.17,,,,,,,,,,,,,,,,,
16149,1.52977E+12,0.59,1.04,0.56,0.45,,,,,,,,,4186,12.9,,,,,,,55.17,,,40.846558,-96.767364,0,0.02,1104.9,5,2,0.1,0,0,-1,0,0,0,0
16169,1.52977E+12,0.6,1.04,0.57,0.45,,,0.02,-0.07,-1.12,0,0,0,4186,12.9,3.97,,80,22.01,25,,54.23,,,,,,,,,,,,,,,,,
16189,1.52977E+12,0.6,1.05,0.57,0.45,,,,,,,,,4254,14.2,,,,,,,54.23,,,,,,,,,,,,,,,,,
16209,1.52977E+12,0.6,1.05,0.56,0.45,,,0.04,-0.05,-0.97,0,1,-1,4254,14.2,3.83,,80,22.01,25,,54.23,,,,,,,,,,,,,,,,,
16229,1.52977E+12,0.6,1.05,0.56,0.45,,,,,,,,,4254,14.2,,,,,,,54.23,,,,,,,,,,,,,,,,,
16249,1.52977E+12,0.6,1.04,0.56,0.45,,,-0.05,-0.09,-1.04,0,0,-1,4346,0,3.72,,63,22.01,25,,54.23,,,40.846558,-96.767364,0,0.02,1106,5,2,0.1,0,0,-1,0,0,0,0
16269,1.52977E+12,0.6,1.05,0.57,0.44,,,,,,,,,4346,0,,,,,,,58.02,,,,,,,,,,,,,,,,,
16289,1.52977E+12,0.6,1.05,0.57,0.45,,,-0.04,-0.1,-1.19,0,0,0,4400,0,2.93,,63,22.01,25,,58.02,,,,,,,,,,,,,,,,,
16309,1.52977E+12,0.6,1.05,0.56,0.45,,,,,,,,,4400,0,,,,,,,58.02,,,,,,,,,,,,,,,,,
16329,1.52977E+12,0.6,1.05,0.56,0.45,,,-0.08,-0.13,-1.28,0,0,0,4400,0,2.93,,54,22.01,25,,58.02,,,,,,,,,,,,,,,,,
16349,1.52977E+12,0.6,1.05,0.56,0.45,,,,,,,,,4543,0,,,,,,,58.02,,,40.846558,-96.767364,0,0.02,1106.6,5,2,0.1,0,0,-1,0,0,0,0
16369,1.52977E+12,0.6,1.05,0.57,0.46,,,-0.06,-0.14,-1.4,0,0,0,4543,0,2.86,,68,22.01,25,,44.35,,,,,,,,,,,,,,,,,
16389,1.52977E+12,0.6,1.05,0.57,0.45,,,,,,,,,4627,0,,,,,,,44.35,,,,,,,,,,,,,,,,,
16409,1.52977E+12,0.6,1.05,0.57,0.44,,,-0.16,-0.19,-1.42,0,0,0,4627,0,2.84,,67,22.01,25,,44.35,,,,,,,,,,,,,,,,,
16429,1.52977E+12,0.6,1.05,0.56,0.45,,,,,,,,,4627,0,,,,,,,44.35,,,,,,,,,,,,,,,,,
16449,1.52977E+12,0.6,1.05,0.56,0.45,,,-0.15,-0.15,-1.26,0,0,0,4717,0,2.85,,72,22.01,25,,44.35,,,40.846558,-96.767364,0,0.02,1107,5,2,0.1,0,0,-1,0,0,0,0
16469,1.52977E+12,0.59,1.05,0.57,0.45,,,,,,,,,4717,0,,,,,,,35.45,,,,,,,,,,,,,,,,,
16489,1.52977E+12,0.6,1.05,0.57,0.46,,,-0.04,-0.08,-1.18,0,0,0,4767,0,2.73,,72,22.01,25,,35.45,,,,,,,,,,,,,,,,,
16509,1.52977E+12,0.6,1.05,0.57,0.45,,,,,,,,,4767,0,,,,,,,35.45,,,,,,,,,,,,,,,,,
16529,1.52977E+12,0.61,1.05,0.57,0.45,,,-0.08,-0.14,-1.16,0,0,0,4767,0,2.73,,82,22.01,25,,35.45,,,,,,,,,,,,,,,,,
16549,1.52977E+12,0.6,1.05,0.57,0.45,,,,,,,,,4911,0,,,,,,,35.45,,,40.846558,-96.767364,0,0.02,1106.9,5,2,0.1,0,0,-1,0,0,0,0
16569,1.52977E+12,0.6,1.06,0.57,0.45,,,-0.03,-0.07,-1.14,0,0,0,4911,0,3.04,,64,22.01,25,,33.33,,,,,,,,,,,,,,,,,
16589,1.52977E+12,0.6,1.05,0.57,0.46,,,,,,,,,5061,0,,,,,,,33.33,,,,,,,,,,,,,,,,,
16609,1.52977E+12,0.6,1.06,0.57,0.45,,,-0.04,-0.07,-1.07,0,0,0,5061,0,3.12,,62,22.01,25,,33.33,,,,,,,,,,,,,,,,,
16629,1.52977E+12,0.6,1.05,0.57,0.46,,,,,,,,,5061,0,,,,,,,33.33,,,,,,,,,,,,,,,,,
16649,1.52977E+12,0.61,1.05,0.57,0.45,,,-0.05,-0.07,-1.11,0,0,0,5297,0,2.99,,60,22.01,25,,33.33,,,40.846558,-96.767364,0,0.02,1106.7,5,2,0.1,0,0,-1,0,0,0,0
16669,1.52977E+12,0.6,1.05,0.57,0.45,,,,,,,,,5297,0,,,,,,,38.72,,,,,,,,,,,,,,,,,
16689,1.52977E+12,0.6,1.05,0.57,0.46,,,-0.03,-0.08,-0.95,0,0,0,5570,0,2.99,,60,22.01,25,,38.72,,,,,,,,,,,,,,,,,
16709,1.52977E+12,0.61,1.06,0.57,0.46,,,,,,,,,5570,0,,,,,,,38.72,,,,,,,,,,,,,,,,,
16729,1.52977E+12,0.6,1.06,0.57,0.46,,,-0.04,-0.09,-1.1,0,0,0,5570,0,2.99,,48,22.01,25,,38.72,,,,,,,,,,,,,,,,,
16749,1.52977E+12,0.6,1.06,0.57,0.45,,,,,,,,,5742,0,,,,,,,38.72,,,40.846558,-96.767364,0,0.02,1106.7,5,2,0.1,0,0,-1,0,0,0,0
16769,1.52977E+12,0.61,1.05,0.57,0.46,,,-0.02,-0.03,-1.02,0,0,0,5742,0,2.96,,55,22.01,25,,37.33,,,,,,,,,,,,,,,,,
16789,1.52977E+12,0.61,1.06,0.57,0.46,,,,,,,,,5742,0,,,,,,,37.33,,,,,,,,,,,,,,,,,
16809,1.52977E+12,0.61,1.06,0.57,0.45,,,0.05,-0.01,-0.92,0,1,0,5848,0,3.55,,61,22.01,25,,37.33,,,,,,,,,,,,,,,,,
16829,1.52977E+12,0.61,1.06,0.57,0.46,,,,,,,,,5848,0,,,,,,,37.33,,,,,,,,,,,,,,,,,
16849,1.52977E+12,0.61,1.06,0.57,0.46,,,0.06,-0.02,-0.82,0,0,0,5927,2.5,3.88,,66,22.01,25,,37.33,,,40.846558,-96.767364,0,0.02,1106.7,5,2,0.1,0,0,-1,0,0,0,0
16869,1.52977E+12,0.61,1.06,0.58,0.46,,,,,,,,,5927,2.5,,,,,,,47.73,,,,,,,,,,,,,,,,,
16889,1.52977E+12,0.61,1.06,0.57,0.46,,,0.06,-0.04,-0.81,0,0,-1,5935,0,1.4,,66,22.01,25,,47.73,,,,,,,,,,,,,,,,,
16909,1.52977E+12,0.61,1.06,0.57,0.46,,,,,,,,,5935,0,,,,,,,47.73,,,,,,,,,,,,,,,,,
16929,1.52977E+12,0.6,1.06,0.57,0.46,,,0.08,-0.05,-0.95,0,0,0,5935,0,1.4,,74,22.01,25,,47.73,,,,,,,,,,,,,,,,,
16949,1.52977E+12,0.61,1.06,0.57,0.46,,,,,,,,,5803,6.4,,,,,,,47.73,,,40.846558,-96.767364,0,0.02,1106.7,5,2,0.1,0,0,-1,0,0,0,0
16969,1.52977E+12,0.61,1.06,0.57,0.46,,,0.03,-0.09,-0.94,0,0,0,5803,6.4,3.44,,64,22.01,25,,48.6,,,,,,,,,,,,,,,,,
16989,1.52977E+12,0.61,1.06,0.58,0.46,,,,,,,,,5497,0,,,,,,,48.6,,,,,,,,,,,,,,,,,
17009,1.52977E+12,0.61,1.06,0.57,0.46,,,0.1,-0.01,-1,0,0,0,5497,0,3.21,,75,22.01,25,,48.6,,,,,,,,,,,,,,,,,
17029,1.52977E+12,0.61,1.06,0.57,0.46,,,,,,,,,5497,0,,,,,,,48.6,,,,,,,,,,,,,,,,,
17049,1.52977E+12,0.6,1.06,0.57,0.46,14.42,,0.05,0.03,-0.93,0,0,0,5491,0,3.22,70,76,22.01,25,41,48.6,46,22,40.846558,-96.767364,0,0.02,1106.7,5,2,0.1,0,0,-1,0,0,0,0
17069,1.52977E+12,0.61,1.06,0.57,0.45,,,,,,,,,5491,0,,,,,,,56.45,,,,,,,,,,,,,,,,,
17089,1.52977E+12,0.61,1.07,0.58,0.46,,,0.05,0.05,-1.04,0,0,0,5327,20.7,3.68,,76,22.01,25,,56.45,,,,,,,,,,,,,,,,,
17109,1.52977E+12,0.61,1.06,0.57,0.46,,,,,,,,,5327,20.7,,,,,,,56.45,,,,,,,,,,,,,,,,,
17129,1.52977E+12,0.61,1.07,0.57,0.45,,,0.02,0.1,-1,0,0,1,5327,20.7,3.68,,77,22.01,25,,56.45,,,,,,,,,,,,,,,,,
17149,1.52977E+12,0.61,1.07,0.58,0.46,,,,,,,,,5155,21.1,,,,,,,56.45,,,40.846554,-96.767364,0,0.02,1112.3,5,2,0.1,0,0,-1,0,0,0,0
17169,1.52977E+12,0.61,1.07,0.57,0.46,,,0.04,0.15,-1.06,0,0,2,5155,21.1,3.63,,78,22.01,25,,55.52,,,,,,,,,,,,,,,,,
17189,1.52977E+12,0.61,1.07,0.57,0.46,,,,,,,,,4955,0,,,,,,,55.52,,,,,,,,,,,,,,,,,
17209,1.52977E+12,0.61,1.07,0.58,0.46,,,0.07,0.17,-0.99,0,0,1,4955,0,3.56,,80,22.01,25,,55.52,,,,,,,,,,,,,,,,,
17229,1.52977E+12,0.61,1.07,0.58,0.46,,,,,,,,,4955,0,,,,,,,55.52,,,,,,,,,,,,,,,,,
17249,1.52977E+12,0.61,1.07,0.58,0.46,,,0.08,0.22,-1.09,0,0,1,4599,20.7,3.98,,83,22.01,25,,55.52,,,40.846554,-96.767364,0,0.02,1112.3,5,2,0.1,0,0,-1,0,0,0,0
17269,1.52977E+12,0.61,1.07,0.58,0.46,,,,,,,,,4599,20.7,,,,,,,53.48,,,,,,,,,,,,,,,,,
17289,1.52977E+12,0.61,1.07,0.58,0.46,,,0.12,0.29,-1.09,0,0,1,4339,19.7,3.98,,83,22.01,25,,53.48,,,,,,,,,,,,,,,,,
17309,1.52977E+12,0.62,1.07,0.58,0.46,,,,,,,,,4339,19.7,,,,,,,53.48,,,,,,,,,,,,,,,,,
17329,1.52977E+12,0.61,1.07,0.58,0.46,,,0.07,0.25,-1.02,1,0,0,4339,19.7,3.98,,85,22.01,25,,53.48,,,,,,,,,,,,,,,,,
17349,1.52977E+12,0.61,1.07,0.58,0.46,,,,,,,,,4096,20.9,,,,,,,53.48,,,40.846554,-96.767364,0,0.02,1112.3,5,2,0.1,0,0,-1,0,0,0,0
17369,1.52977E+12,0.61,1.07,0.58,0.46,,,0.06,0.25,-0.98,1,0,0,4096,20.9,3.84,,86,22.01,25,,53.35,,,,,,,,,,,,,,,,,
17389,1.52977E+12,0.61,1.07,0.58,0.46,,,,,,,,,3954,21.2,,,,,,,53.35,,,,,,,,,,,,,,,,,
17409,1.52977E+12,0.61,1.07,0.58,0.46,,,0.03,0.25,-1.02,1,0,1,3954,21.2,3.72,,86,22.01,25,,53.35,,,,,,,,,,,,,,,,,
17429,1.52977E+12,0.61,1.07,0.58,0.46,,,,,,,,,3954,21.2,,,,,,,53.35,,,,,,,,,,,,,,,,,
17449,1.52977E+12,0.61,1.07,0.58,0.46,,,0,0.21,-0.99,1,0,0,3924,0,3.59,,86,22.01,25,,53.35,,,40.846554,-96.767364,2.22,0.02,1114.7,5,2,0.1,0,0,-1,0,0,0,0
17469,1.52977E+12,0.62,1.07,0.58,0.46,,,,,,,,,3924,0,,,,,,,52.88,,,,,,,,,,,,,,,,,
17489,1.52977E+12,0.62,1.07,0.58,0.46,,,-0.01,0.19,-0.98,2,0,0,3849,0,3.98,,86,22.01,25,,52.88,,,,,,,,,,,,,,,,,
17509,1.52977E+12,0.61,1.08,0.58,0.46,,,,,,,,,3849,0,,,,,,,52.88,,,,,,,,,,,,,,,,,
